RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2644084	-3651854	64.598529	-14.182006	64:35:55N	14:10:55W	28WES3915163965	NQ27-16	T	ISL		IC	38				N				FLATEY	Flatey	Flatey	FLATEY	Flatey	Flatey		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644077	-3651846	64.982045	-13.96713	64:58:55N	13:58:02W	28WET4873806852	NQ27-16	T	MT		IC	38				N				FLATAFJALL	Flatafjall	Flatafjall	FLATAFJALL	Flatafjall	Flatafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644075	-3651844	65.412893	-14.228599	65:24:46N	14:13:43W	28WET3581454691	NQ27-12	T	HLL		IC	38				N				FLATAFJALL	Flatafjall	Flatafjall	FLATAFJALL	Flatafjall	Flatafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644061	-3651829	65.039463	-14.653295	65:02:22N	14:39:12W	28WET1632512897	NQ27-12	S	FRM		IC	38				N				FLAGA	Flaga	Flaga	FLAGA	Flaga	Flaga		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644060	-3651828	64.829205	-14.391914	64:49:45N	14:23:31W	28WES2885889559	NQ27-16	S	FRM		IC	38				N				FLAGA	Flaga	Flaga	FLAGA	Flaga	Flaga		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646502	-3654513	64.48333	-14.55	64:29:00N	14:33:00W	28WES2162950951	NQ27-16	T	MT		IC	38				N				HLIDHARFJALL	Hlíðarfjall	Hlidharfjall	HLIDHARFJALL	Hlíðarfjall	Hlidharfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646493	-3654503	64.861791	-14.273445	64:51:42N	14:16:24W	28WES3443893249	NQ27-16	S	FRM		IC	38				N				HLIDHARENDI	Hlíðarendi	Hlidharendi	HLIDHARENDI	Hlíðarendi	Hlidharendi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646474	-3654484	64.83973	-14.351451	64:50:23N	14:21:05W	28WES3076690751	NQ27-16	S	FRM		IC	38				N				HLIDH	Hlíð	Hlidh	HLIDH	Hlíð	Hlidh		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645707	-3653634	64.748013	-13.976189	64:44:53N	13:58:34W	28WES4873280765	NQ27-16	T	ISL		IC	38				N				HAHOLMI	Háhólmi	Haholmi	HAHOLMI	Háhólmi	Haholmi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644846	-3652690	64.686348	-14.225021	64:41:11N	14:13:30W	28WES3697373725	NQ27-16	T	PT		IC	38				N				GISLATANGI	Gíslatangi	Gislatangi	GISLATANGI	Gíslatangi	Gislatangi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644845	-3652689	65.159886	-14.51117	65:09:36N	14:30:40W	28WET2291426362	NQ27-12	S	FRM		IC	38				N				GISLASTADHIR	Gíslastaðir	Gislastadhir	GISLASTADHIR	Gíslastaðir	Gislastadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2656061	-3665097	65.877215	-18.58664	65:52:38N	18:35:12W	27WXP1003908340	NQ27-11	S	FRM		IC	40				N				YTRAHVARF	Ytra-Hvarf	Ytra-Hvarf	YTRAHVARF	Ytra-Hvarf	Ytra-Hvarf		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651823	-3660401	65.536006	-18.092921	65:32:10N	18:05:35W	27WXN3429771296	NQ27-11	S	FRM		IC	40				N				RIFKELSSTADHIR	Rifkelsstaðir	Rifkelsstadhir	RIFKELSSTADHIR	Rifkelsstaðir	Rifkelsstadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651317	-3659802	65.597325	-18.038401	65:35:50N	18:02:18W	27WXN3649378241	NQ27-11	S	FRM		IC	40				N				ONGULSSTADHIR	Öngulsstaðir	Ongulsstadhir	ONGULSSTADHIR	Öngulsstaðir	Ongulsstadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651305	-3659788	65.496649	-18.176427	65:29:48N	18:10:35W	27WXN3063866737	NQ27-11	S	FRM		IC	40				N				OLVESGERDHI	Ölvesgerði	Olvesgerdhi	OLVESGERDHI	Ölvesgerði	Olvesgerdhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651415	-3663011	65.611977	-13.975592	65:36:43N	13:58:32W	28WET4719877045	NQ27-12	T	RKS		IC	38				V				SVERTLINGAR	Svertlingar	Svertlingar	SVERTLINGAR	Svertlingar	Svertlingar		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2651415	-3659909	65.611977	-13.975592	65:36:43N	13:58:32W	28WET4719877045	NQ27-12	T	RKS		IC	38				N				OSSKER	Ossker	Ossker	OSSKER	Ossker	Ossker		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651396	-3659890	65.599217	-13.973172	65:35:57N	13:58:23W	28WET4733375625	NQ27-12	S	FRM		IC	38				N				OSHOFN	Óshöfn	Oshofn	OSHOFN	Óshöfn	Oshofn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651392	-3659885	65.624446	-13.907425	65:37:28N	13:54:27W	28WET5031478488	NQ27-12	T	ISL		IC	38				N				OSFLES	Ósfles	Osfles	OSFLES	Ósfles	Osfles		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651392	-3659871	65.624446	-13.907425	65:37:28N	13:54:27W	28WET5031478488	NQ27-12	T	ISL		IC	38				V				OSAFLES	Ósafles	Osafles	OSAFLES	Ósafles	Osafles		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2651391	-3659884	65.576077	-13.976919	65:34:34N	13:58:37W	28WET4720273043	NQ27-12	T	HLLS		IC	38				N				OSFJOLL	Ósfjöll	Osfjoll	OSFJOLL	Ósfjöll	Osfjoll		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650554	-3658949	65.536348	-13.969917	65:32:11N	13:58:12W	28WET4759768621	NQ27-12	T	VAL		IC	38				N				MJOIDALUR	Mjóidalur	Mjoidalur	MJOIDALUR	Mjóidalur	Mjoidalur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652944	-3661652	65.597498	-13.874874	65:35:51N	13:52:30W	28WET5186775511	NQ27-12	T	MT		IC	38				N				SKJALDARFJALL	Skjaldarfjall	Skjaldarfjall	SKJALDARFJALL	Skjaldarfjall	Skjaldarfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648989	-3657251	65.518081	-14.32672	65:31:05N	14:19:36W	28WET3113366362	NQ27-12	H	LK		IC	38				N				KROKAVATN	Krókavatn	Krokavatn	KROKAVATN	Krókavatn	Krokavatn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649732	-3658054	65.442423	-13.717249	65:26:33N	13:43:02W	28WET5948558369	NQ27-12	T	MT		IC	38				N				LEIRFJALL	Leirfjall	Leirfjall	LEIRFJALL	Leirfjall	Leirfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653794	-3662581	65.227287	-15.113544	65:13:38N	15:06:49W	28WDT9469133790	NQ27-12	H	BOG		IC	38				N				STORIFLOI	Stóriflói	Storifloi	STORIFLOI	Stóriflói	Storifloi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653776	-3662563	65.435137	-15.331759	65:26:06N	15:19:54W	28WDT8461056992	NQ27-12	H	LK		IC	38				N				STORHOLMAVATN	Stórhólmavatn	Storholmavatn	STORHOLMAVATN	Stórhólmavatn	Storholmavatn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653749	-3662534	65.290063	-15.077288	65:17:24N	15:04:38W	28WDT9639540784	NQ27-12	H	LK		IC	38				N				STORAVATN	Stóravatn	Storavatn	STORAVATN	Stóravatn	Storavatn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2656174	-3665217	65.327219	-15.071142	65:19:38N	15:04:16W	28WDT9668644925	NQ27-12	H	STM		IC	38				N				YZTARJUKANDI	Yzta-Rjúkandi	Yzta-Rjukandi	YZTARJUKANDI	Yzta-Rjúkandi	Yzta-Rjukandi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2656173	-3665216	65.278525	-15.031226	65:16:43N	15:01:52W	28WDT9854339497	NQ27-12	H	STM		IC	38				N				YZTAKVISL	Yztakvísl	Yztakvisl	YZTAKVISL	Yztakvísl	Yztakvisl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652876	-3661577	65.584462	-15.405109	65:35:04N	15:24:18W	28WDT8131573654	NQ27-12	H	STM		IC	38				N				SKELJUNGSA	Skeljungsá	Skeljungsa	SKELJUNGSA	Skeljungsá	Skeljungsa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652841	-3661530	65.358904	-14.824283	65:21:32N	14:49:27W	28WET0817548466	NQ27-12	S	FRM		IC	38				N				SKEGGJASTADHIR	Skeggjastaðir	Skeggjastadhir	SKEGGJASTADHIR	Skeggjastaðir	Skeggjastadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651254	-3659730	65.580755	-14.911897	65:34:51N	14:54:43W	28WET0406473184	NQ27-12	T	VAL		IC	38				N				OLAFARDALUR	Ólafardalur	Olafardalur	OLAFARDALUR	Ólafardalur	Olafardalur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652055	-3660656	65.364195	-15.189214	65:21:51N	15:11:21W	28WDT9119949058	NQ27-12	T	HLL		IC	38				N				SANDHAEDH	Sanðæð	Sandhaedh	SANDHAEDH	Sanðæð	Sandhaedh		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652041	-3660639	65.392344	-15.154542	65:23:32N	15:09:16W	28WDT9281952190	NQ27-12	H	BOG		IC	38				N				SANDFELLSFLOI	Sandfellsflói	Sandfellsfloi	SANDFELLSFLOI	Sandfellsflói	Sandfellsfloi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650384	-3658772	65.302706	-14.746836	65:18:10N	14:44:49W	28WET1180342215	NQ27-12	T	MT		IC	38				N				MIDHHEIDHARHALS	Miðheiðarháls	Midhheidharhals	MIDHHEIDHARHALS	Miðheiðarháls	Midhheidharhals		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652835	-3661524	65.291003	-14.844972	65:17:28N	14:50:42W	28WET0723140896	NQ27-12	V	HTH		IC	38				N				SKEGGJASTADHAHEIDHI	Skeggjastaðaheiði	Skeggjastadhaheidhi	SKEGGJASTADHAHEIDHI	Skeggjastaðaheiði	Skeggjastadhaheidhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652029	-3660627	65.435425	-15.157222	65:26:08N	15:09:26W	28WDT9270756992	NQ27-12	T	MT		IC	38				N				SANDFELL	Sandfell	Sandfell	SANDFELL	Sandfell	Sandfell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651099	-3659558	65.419367	-14.800888	65:25:10N	14:48:03W	28WET0924255208	NQ27-12	H	LK		IC	38				N				NUPAVATN	Núpavatn	Nupavatn	NUPAVATN	Núpavatn	Nupavatn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651922	-3660513	65.278507	-15.515735	65:16:43N	15:30:57W	28WDT7593339593	NQ27-12	H	LK		IC	38				N				SAENAUTAVATN	Sænautavatn	Saenautavatn	SAENAUTAVATN	Sænautavatn	Saenautavatn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651921	-3660512	65.258706	-15.543337	65:15:31N	15:32:36W	28WDT7462637397	NQ27-12	S	FRM		IC	38				N				SAENAUTASEL	Sænautasel	Saenautasel	SAENAUTASEL	Sænautasel	Saenautasel		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651920	-3660511	65.279835	-15.542	65:16:47N	15:32:31W	28WDT7470939751	NQ27-12	T	MT		IC	38				N				SAENAUTAFELL	Sænautafell	Saenautafell	SAENAUTAFELL	Sænautafell	Saenautafell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650205	-3658575	65.862278	-18.661354	65:51:44N	18:39:41W	27WXP0669506547	NQ27-11	S	FRM		IC	40				N				MELAR	Melar	Melar	MELAR	Melar	Melar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646235	-3654212	65.76802	-18.176557	65:46:05N	18:10:36W	27WXN2927596959	NQ27-11	S	FRM		IC	40				N				HELLULAND	Helluland	Helluland	HELLULAND	Helluland	Helluland		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646177	-3654146	65.942143	-18.394882	65:56:32N	18:23:42W	27WXP1847815921	NQ27-11	S	FRM		IC	40				N				HELLA	Hella	Hella	HELLA	Hella	Hella		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2642284	-3649847	65.904636	-18.593326	65:54:17N	18:35:36W	27WXP0961711383	NQ27-11	S	FRM		IC	40				N				BLAKKSGERDHI	Blakksgerði	Blakksgerdhi	BLAKKSGERDHI	Blakksgerði	Blakksgerdhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648436	-3656653	65.372837	-15.915602	65:22:22N	15:54:56W	28WDT5742750317	NQ27-12	T	HLL		IC	38				N				KINNAR	Kinnar	Kinnar	KINNAR	Kinnar	Kinnar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647517	-3655622	65.353626	-15.934223	65:21:13N	15:56:03W	28WDT5653048189	NQ27-12	T	HLL		IC	38				N				HUSHOLSFELL	Húshólsfell	Husholsfell	HUSHOLSFELL	Húshólsfell	Husholsfell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647516	-3655621	65.341884	-15.916391	65:20:31N	15:54:59W	28WDT5734046868	NQ27-12	T	HLL		IC	38				N				HUSHOLL	Húshóll	Husholl	HUSHOLL	Húshóll	Husholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644174	-3651954	65.28824	-15.668816	65:17:18N	15:40:08W	28WDT6880240744	NQ27-12	T	HLL		IC	38				N				FLUGUFELL	Flugufell	Flugufell	FLUGUFELL	Flugufell	Flugufell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643306	-3650979	65.409759	-15.79127	65:24:35N	15:47:29W	28WDT6326054353	NQ27-12	T	HLL		IC	38				N				DYNGJA	Dyngja	Dyngja	DYNGJA	Dyngja	Dyngja		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643232	-3650899	65.291689	-15.928078	65:17:30N	15:55:41W	28WDT5671441282	NQ27-12	T	HLL		IC	38				N				DRAGHOLL	Draghóll	Dragholl	DRAGHOLL	Draghóll	Dragholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652196	-3660818	66.23909	-15.233834	66:14:21N	15:14:02W	28WDU8948746580	NQ27-07	P	PPL		IC	40				V				SAUDHANES	Saudhanes	Saudhanes	SAUDHANES	Saudhanes	Saudhanes		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2652196	-3660817	66.23909	-15.233834	66:14:21N	15:14:02W	28WDU8948746580	NQ27-07	P	PPL		IC	40				N				SAUDHANES	Sauðanes	Saudhanes	SAUDHANES	Sauðanes	Saudhanes		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653287	-3662029	66.290864	-16.361873	66:17:27N	16:21:43W	28WDU3889852996	NQ27-07	P	PPL		IC	40				N				SNARTASTADHIR	Snartastaðir	Snartastadhir	SNARTASTADHIR	Snartastaðir	Snartastadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653287	-3662024	66.290864	-16.361873	66:17:27N	16:21:43W	28WDU3889852996	NQ27-07	P	PPL		IC	40				V				SNARTARSTADHIR	Snartarstaðir	Snartarstadhir	SNARTARSTADHIR	Snartarstaðir	Snartarstadhir		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2653287	-3662025	66.290864	-16.361873	66:17:27N	16:21:43W	28WDU3889852996	NQ27-07	P	PPL		IC	40				V				SNARTARSTADIR	Snartarstadir	Snartarstadir	SNARTARSTADIR	Snartarstadir	Snartarstadir		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2655861	-3664887	65.728444	-16.039988	65:43:42N	16:02:24W	28WDT5229990037	NQ27-11	P	PPL		IC	40				V				VIDIRHOLL	Vidirholl	Vidirholl	VIDIRHOLL	Vidirholl	Vidirholl		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2655861	-3664866	65.728444	-16.039988	65:43:42N	16:02:24W	28WDT5229990037	NQ27-11	P	PPL		IC	40				N				VIDHIRHOLL	Víðirhóll	Vidhirholl	VIDHIRHOLL	Víðirhóll	Vidhirholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652924	-3661630	66.069144	-16.491454	66:04:09N	16:29:29W	28WDU3249628420	NQ27-07	P	PPL		IC	40				N				SKINNASTADHUR	Skinnastaður	Skinnastadhur	SKINNASTADHUR	Skinnastaður	Skinnastadhur		2011-02-09	1,2,3,4,5,6,7,8,9	1			1993-09-01		
1	-2652924	-3661629	66.069144	-16.491454	66:04:09N	16:29:29W	28WDU3249628420	NQ27-07	P	PPL		IC	40				V				SKINNASTADHIR	Skinnastaðir	Skinnastadhir	SKINNASTADHIR	Skinnastaðir	Skinnastadhir		2011-02-09	1,2,3,4,5,6,7,8,9				1993-09-01		
1	-2641762	-3649260	66.169841	-16.479076	66:10:11N	16:28:45W	28WDU3332239629	NQ27-07	T	PROM		IC	40				N				AXARNUPUR	Axarnúpur	Axarnupur	AXARNUPUR	Axarnúpur	Axarnupur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654738	-3663641	66.390785	-15.904762	66:23:27N	15:54:17W	28WDU5956663762	NQ27-07	T	PROM		IC	40				N				THRONGVUHORN	Þröngvuhorn	Throngvuhorn	THRONGVUHORN	Þröngvuhorn	Throngvuhorn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641659	-3649144	66.359372	-15.885369	66:21:34N	15:53:07W	28WDU6038360248	NQ27-07	T	PROM		IC	40				N				ATLANUPUR	Atlanúpur	Atlanupur	ATLANUPUR	Atlanúpur	Atlanupur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646510	-3654523	66.025799	-15.819988	66:01:33N	15:49:12W	28WDU6282223029	NQ27-07	T	PROM		IC	40				N				HLIDHARHORN	Hlíðarhorn	Hlidharhorn	HLIDHARHORN	Hlíðarhorn	Hlidharhorn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641925	-3649440	66.0759	-15.734548	66:04:33N	15:44:04W	28WDU6676128565	NQ27-07	T	PROM		IC	40				N				BALAFELLSHAUS	Balafellshaus	Balafellshaus	BALAFELLSHAUS	Balafellshaus	Balafellshaus		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641310	-3648762	65.944711	-15.827429	65:56:41N	15:49:39W	28WDU6236513996	NQ27-12	T	PROM		IC	40				N				ALFTADYNGJA	Álftadyngja	Alftadyngja	ALFTADYNGJA	Álftadyngja	Alftadyngja		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654530	-3663411	66.105756	-16.302973	66:06:21N	16:18:11W	28WDU4111132310	NQ27-07	T	PROM		IC	40				N				THORDHAROXL	Þórðaröxl	Thordharoxl	THORDHAROXL	Þórðaröxl	Thordharoxl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652669	-3661343	66.033856	-16.331388	66:02:02N	16:19:53W	28WDU3965724324	NQ27-07	T	PROM		IC	40				N				SKALAFJALL	Skálafjall	Skalafjall	SKALAFJALL	Skálafjall	Skalafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650234	-3658606	66.4	-15.716667	66:24:00N	15:43:00W	28WDU6798464680	NQ27-07	T	PT		IC	40				N				MELRAKKANES	Melrakkanes	Melrakkanes	MELRAKKANES	Melrakkanes	Melrakkanes		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651201	-3659669	66.2	-16.516667	66:12:00N	16:31:00W	28WDU3170943030	NQ27-07	T	PT		IC	40				N				ODDSNES	Oddsnes	Oddsnes	ODDSNES	Oddsnes	Oddsnes		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646391	-3654389	66.506321	-16.389607	66:30:23N	16:23:23W	28WDU3818877035	NQ27-07	T	PT		IC	40				N				HJALLANES	Hjallanes	Hjallanes	HJALLANES	Hjallanes	Hjallanes		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645152	-3653023	66.307365	-16.469247	66:18:27N	16:28:09W	28WDU3412454944	NQ27-07	T	PT		IC	40				N				GRIMSHAFNARTANGI	Grímshafnartangi	Grimshafnartangi	GRIMSHAFNARTANGI	Grímshafnartangi	Grimshafnartangi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647201	-3655275	66.527743	-16.010946	66:31:40N	16:00:39W	28WDU5506879099	NQ27-07	T	PT		IC	40				N				HRAUNHAFNARTANGI	Hraunhafnartangi	Hraunhafnartangi	HRAUNHAFNARTANGI	Hraunhafnartangi	Hraunhafnartangi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647201	-3655274	66.527743	-16.010946	66:31:40N	16:00:39W	28WDU5506879099	NQ27-07	T	PT		IC	40				V				HRAUNHAFNARCAPE	Hraunhafnar Cape	Hraunhafnar Cape	HRAUNHAFNARCAPE	Hraunhafnar Cape	Hraunhafnar Cape		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2647201	-3655278	66.527743	-16.010946	66:31:40N	16:00:39W	28WDU5506879099	NQ27-07	T	PT		IC	40				V				HRAUNHATNARTANGI	Hraunhatnartangi	Hraunhatnartangi	HRAUNHATNARTANGI	Hraunhatnartangi	Hraunhatnartangi		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2652584	-3661240	65.959985	-17.513477	65:57:36N	17:30:49W	28WCU8576817739	NQ27-11	S	FRM		IC	40				N				SILALAEKUR	Sílalækur	Silalaekur	SILALAEKUR	Sílalækur	Silalaekur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652575	-3661231	65.520757	-17.454451	65:31:15N	17:27:16W	28WCT8653768706	NQ27-11	S	FRM		IC	40				N				SIGURDHARSTADHIR	Sigurðarstaðir	Sigurdharstadhir	SIGURDHARSTADHIR	Sigurðarstaðir	Sigurdharstadhir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646107	-3654069	65.401058	-17.770266	65:24:04N	17:46:13W	28WCT7135855981	NQ27-11	H	STM		IC	40				N				HEIMARILAMBA	Heimari-Lambá	Heimari-Lamba	HEIMARILAMBA	Heimari-Lambá	Heimari-Lamba		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641851	-3649357	66.118574	-18.193068	66:07:07N	18:11:35W	27WXP2677135967	NQ27-06	H	STM		IC	40				N				BAKKAA	Bakkaá	Bakkaa	BAKKAA	Bakkaá	Bakkaa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641849	-3649355	65.590691	-17.755164	65:35:26N	17:45:19W	28WCT7298477070	NQ27-11	H	STM		IC	40				N				BAKKAA	Bakkaá	Bakkaa	BAKKAA	Bakkaá	Bakkaa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641740	-3649233	65.423244	-17.664366	65:25:24N	17:39:52W	28WCT7637858240	NQ27-11	H	STM		IC	40				N				AUSTURKROKSA	Austurkróksá	Austurkroksa	AUSTURKROKSA	Austurkróksá	Austurkroksa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641714	-3649205	66.075352	-18.077006	66:04:31N	18:04:37W	27WXP3223531393	NQ27-06	H	STM		IC	40				N				AUSTURA	Austurá	Austura	AUSTURA	Austurá	Austura		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649658	-3657971	65.967795	-17.407553	65:58:04N	17:24:27W	28WCU9061318420	NQ27-11	H	STM		IC	40				N				LAXA	Laxá	Laxa	LAXA	Laxá	Laxa		2011-02-09	1,2,3,4,5,6,7,8,9	1			1993-09-01		
1	-2649658	-3657957	65.967795	-17.407553	65:58:04N	17:24:27W	28WCU9061318420	NQ27-11	H	STM		IC	40				V				LAX	Lax	Lax	LAX	Lax	Lax		2011-02-09	1,2,3,4,5,6,7,8,9				1993-09-01		
1	-2649464	-3657761	65.244237	-17.237857	65:14:39N	17:14:16W	28WCT9545237529	NQ27-11	H	STM		IC	40				N				LANGADRAG	Langadrag	Langadrag	LANGADRAG	Langadrag	Langadrag		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645660	-3653583	65.387691	-17.14862	65:23:16N	17:08:55W	28WDT0016453365	NQ27-11	H	STM		IC	40				N				HAGALAEKUR	Hagalækur	Hagalaekur	HAGALAEKUR	Hagalækur	Hagalaekur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645214	-3653088	65.421875	-17.280378	65:25:19N	17:16:49W	28WCT9418257388	NQ27-11	H	STM		IC	40				N				GRJOTA	Grjótá	Grjota	GRJOTA	Grjótá	Grjota		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645212	-3653086	65.316512	-17.444506	65:18:59N	17:26:40W	28WCT8611445938	NQ27-11	H	STM		IC	40				N				GRJOTA	Grjótá	Grjota	GRJOTA	Grjótá	Grjota		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648928	-3657188	65.583933	-17.077953	65:35:02N	17:04:41W	28WDT0416975118	NQ27-11	H	STM		IC	40				N				KRAKA	Kráká	Kraka	KRAKA	Kráká	Kraka		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648928	-3657187	65.583933	-17.077953	65:35:02N	17:04:41W	28WDT0416975118	NQ27-11	H	STM		IC	40				V				KRAK	Krak	Krak	KRAK	Krak	Krak		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2644985	-3652839	65.853492	-17.817145	65:51:13N	17:49:02W	28WCU7144106465	NQ27-11	H	STM		IC	40				N				GONGUSKARDHSA	Gönguskarðsá	Gonguskardhsa	GONGUSKARDHSA	Gönguskarðsá	Gonguskardhsa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644926	-3652776	65.934689	-18.146169	65:56:05N	18:08:46W	27WXP2982115583	NQ27-11	H	STM		IC	40				N				GLJUFURA	Gljúfurá	Gljufura	GLJUFURA	Gljúfurá	Gljufura		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644798	-3652632	66.064952	-18.079321	66:03:54N	18:04:46W	27WXP3218430230	NQ27-06	H	STM		IC	40				N				GILSA	Gílsá	Gilsa	GILSA	Gílsá	Gilsa		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644367	-3652158	65.343217	-17.80265	65:20:36N	17:48:10W	28WCT6956849606	NQ27-11	H	STM		IC	40				N				FREMRILAMBA	Fremri-Lambá	Fremri-Lamba	FREMRILAMBA	Fremri-Lambá	Fremri-Lamba		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655974	-3664988	65.466667	-17.766667	65:28:00N	17:46:00W	28WCT7184663281	NQ27-11	H	STMH		IC	40				N				VINDHOLASKAL	Vinðólaskál	Vindholaskal	VINDHOLASKAL	Vinðólaskál	Vindholaskal		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643522	-3651224	65.666667	-16.866667	65:40:00N	16:52:00W	28WDT1418484031	NQ27-11	T	UPLD		IC	40				N				ELDA	Eldá	Elda	ELDA	Eldá	Elda		2011-02-09	1,2,3,4,5	1			1993-09-01		
